Supplementary Table 6a. Dataset of experimentally tested noncoding element-gene connections in K562 cells		
chr	start	end
chr19	13693805	13694345
chr3	127292685	127293205
chr3	127293725	127294245
chr3	127303265	127303845
chr3	127309352	127309925
chr3	127314125	127314645
chr3	127316945	127317449
chr3	127347585	127348251
chr3	127348905	127349405
chr3	127353445	127353945
chr3	127391465	127392045
chr3	127402465	127403005
chr3	127414885	127415485
chr3	127416205	127416705
chr3	127419965	127420485
chr3	127420905	127421445
chr3	127425785	127426285
chr3	127448265	127448765
chr3	127609345	127609845
chr3	127729945	127730485
chr3	127770845	127771461
chr3	127786325	127786825
chr3	127786865	127787365
chr3	127794325	127794902
chr3	127795605	127796485
chr3	127799065	127799585
chr3	127842505	127843005
chr3	127847065	127847565
chr3	127852385	127852885
chr3	127864025	127865005
chr3	127871725	127873065
chr3	127889705	127890205
chr3	127909265	127909825
chr3	127912465	127912965
chr3	127914145	127914685
chr3	127945565	127946125
chr3	127985205	127985705
chr3	128058225	128059225
chr3	128062345	128062845
chr3	128063965	128064505
chr3	128072825	128073345
chr3	128099505	128100005
chr3	128102265	128102785
chr3	128128845	128129365
chr3	128131325	128132705
chr3	128134065	128134565
chr3	128134685	128136105
chr3	128143185	128143945
chr3	128145125	128145805
chr3	128175865	128176365
chr3	128201605	128202445
chr3	128206514	128208295
chr3	128214185	128214725
chr3	128215225	128216165
chr3	128216385	128216885
chr3	128223685	128224185
chr3	128251705	128252205
chr3	128266145	128266645
chr3	128267505	128268525
chr3	128272805	128273385
chr3	128292545	128293145
chr3	128296625	128297185
chr3	128303145	128303645
chr3	128303965	128304565
chr3	128309725	128310305
chr3	128399345	128399845
chr3	128442065	128442605
chr3	128444645	128445228
chr3	128482725	128483225
chr3	128503085	128503585
chr3	128506685	128507185
chr3	128513125	128513645
chr3	128513785	128514285
chr3	128522905	128523405
chr3	128524565	128525145
chr3	128560985	128561525
chr3	128564565	128565085
chr3	128583705	128584685
chr3	128594325	128594845
chr3	128598082	128598645
chr3	128710125	128710965
chr3	128712745	128713265
chr3	128719905	128720721
chr3	128732225	128732725
chr3	128734545	128735105
chr3	128735365	128736285
chr3	128741085	128741585
chr3	128745765	128746265
chr3	128772125	128772685
chr3	128773385	128773905
chr3	128775585	128776145
chr3	128820445	128820965
chr3	128823345	128823885
chr3	128825105	128825625
chr3	128831125	128831645
chr3	128838345	128838865
chr3	128839305	128839805
chr3	128840397	128841185
chr3	128879325	128880805
chr3	128902525	128903085
chr3	128914485	128915005
chr3	128930565	128931065
chr3	128945145	128945685
chr3	128947965	128948485
chr3	128949025	128949945
chr3	128957705	128958225
chr3	128964465	128965005
chr3	128968125	128968702
chr3	128997445	128998066
chr3	128998365	128998905
chr3	129024465	129024965
chr3	129033625	129034125
chr3	129034863	129035485
chr3	129046285	129046785
chr3	129047445	129047945
chr3	129063325	129063825
chr3	129079865	129080365
chr3	129102085	129102585
chr3	129104285	129104945
chr3	129118032	129119345
chr3	129132045	129133425
chr3	129143005	129143505
chr3	129147244	129148185
chr3	129150825	129151345
chr3	129158125	129159272
chr3	129162925	129163465
chr3	129166985	129167525
chr3	129168525	129169705
chr3	129180305	129181665
chr3	129187685	129188305
chr3	129199985	129200865
chr3	129209005	129209505
chr3	129254745	129255245
chr3	129305045	129305565
chr3	129315565	129316065
chr3	129318325	129318865
chr3	129321905	129322905
chr3	129325332	129326225
chr3	129327385	129327945
chr3	129331285	129331785
chr3	129331825	129332325
chr3	129333625	129334165
chr3	129345465	129345965
chr3	129346665	129347165
chr3	129369025	129369525
chr3	129376505	129377645
chr3	129391845	129392345
chr3	129405805	129406325
chr3	129409145	129409665
chr3	129418005	129418505
chr3	129487485	129488045
chr3	129492705	129493305
chr3	129512725	129513245
chr3	129539405	129539905
chr3	129543725	129544225
chr3	129548265	129548865
chr3	129550745	129551245
chr3	129555465	129556005
chr3	129607505	129608025
chr3	129612045	129612963
chr3	129645845	129646385
chr3	129655605	129656125
chr3	129660945	129661485
chr3	129692985	129693485
chr3	129767545	129768045
chr3	129776345	129776865
chr3	129796425	129796945
chr3	129803365	129803905
chr3	129812345	129813405
chr3	127292685	127293205
chr3	127293725	127294245
chr3	127303265	127303845
chr3	127309352	127309925
chr3	127314125	127314645
chr3	127316945	127317449
chr3	127347585	127348251
chr3	127348905	127349405
chr3	127353445	127353945
chr3	127391465	127392045
chr3	127402465	127403005
chr3	127414885	127415485
chr3	127416205	127416705
chr3	127419965	127420485
chr3	127420905	127421445
chr3	127425785	127426285
chr3	127448265	127448765
chr3	127609345	127609845
chr3	127729945	127730485
chr3	127794325	127794902
chr3	127795605	127796485
chr3	127799065	127799585
chr3	127842505	127843005
chr3	127847065	127847565
chr3	127852385	127852885
chr3	127864025	127865005
chr3	127871725	127873065
chr3	127889705	127890205
chr3	127909265	127909825
chr3	127912465	127912965
chr3	127914145	127914685
chr3	127945565	127946125
chr3	127985205	127985705
chr3	128058225	128059225
chr3	128062345	128062845
chr3	128063965	128064505
chr3	128072825	128073345
chr3	128099505	128100005
chr3	128102265	128102785
chr3	128128845	128129365
chr3	128131325	128132705
chr3	128134065	128134565
chr3	128134685	128136105
chr3	128143185	128143945
chr3	128145125	128145805
chr3	128175865	128176365
chr3	128201605	128202445
chr3	128206514	128208295
chr3	128214185	128214725
chr3	128215225	128216165
chr3	128216385	128216885
chr3	128223685	128224185
chr3	128251705	128252205
chr3	128266145	128266645
chr3	128267505	128268525
chr3	128272805	128273385
chr3	128292545	128293145
chr3	128296625	128297185
chr3	128303145	128303645
chr3	128303965	128304565
chr3	128309725	128310305
chr3	128368825	128369325
chr3	128369469	128370485
chr3	128399345	128399845
chr3	128442065	128442605
chr3	128444645	128445228
chr3	128482725	128483225
chr3	128503085	128503585
chr3	128513125	128513645
chr3	128513785	128514285
chr3	128522905	128523405
chr3	128524565	128525145
chr3	128560985	128561525
chr3	128564565	128565085
chr3	128583705	128584685
chr3	128594325	128594845
chr3	128598082	128598645
chr3	128710125	128710965
chr3	128712745	128713265
chr3	128719905	128720721
chr3	128732225	128732725
chr3	128734545	128735105
chr3	128735365	128736285
chr3	128741085	128741585
chr3	128745765	128746265
chr3	128772125	128772685
chr3	128773385	128773905
chr3	128775585	128776145
chr3	128820445	128820965
chr3	128823345	128823885
chr3	128825105	128825625
chr3	128831125	128831645
chr3	128838345	128838865
chr3	128839305	128839805
chr3	128840397	128841185
chr3	128879325	128880805
chr3	128902525	128903085
chr3	128914485	128915005
chr3	128930565	128931065
chr3	128945145	128945685
chr3	128947965	128948485
chr3	128949025	128949945
chr3	128957705	128958225
chr3	128964465	128965005
chr3	128968125	128968702
chr3	128997445	128998066
chr3	128998365	128998905
chr3	129024465	129024965
chr3	129033625	129034125
chr3	129034863	129035485
chr3	129046285	129046785
chr3	129047445	129047945
chr3	129063325	129063825
chr3	129102085	129102585
chr3	129104285	129104945
chr3	129118032	129119345
chr3	129132045	129133425
chr3	129147244	129148185
chr3	129150825	129151345
chr3	129158125	129159272
chr3	129162925	129163465
chr3	129166985	129167525
chr3	129168525	129169705
chr3	129180305	129181665
chr3	129187685	129188305
chr3	129199985	129200865
chr3	129209005	129209505
chr3	129254745	129255245
chr3	129305045	129305565
chr3	129315565	129316065
chr3	129318325	129318865
chr3	129321905	129322905
chr3	129325332	129326225
chr3	129327385	129327945
chr3	129331285	129331785
chr3	129331825	129332325
chr3	129333625	129334165
chr3	129345465	129345965
chr3	129346665	129347165
chr3	129369025	129369525
chr3	129376505	129377645
chr3	129391845	129392345
chr3	129405805	129406325
chr3	129409145	129409665
chr3	129487485	129488045
chr3	129492705	129493305
chr3	129512725	129513245
chr3	129539405	129539905
chr3	129543725	129544225
chr3	129548265	129548865
chr3	129550745	129551245
chr3	129555465	129556005
chr3	129607505	129608025
chr3	129612045	129612963
chr3	129645845	129646385
chr3	129655605	129656125
chr3	129660945	129661485
chr3	129692985	129693485
chr3	129767545	129768045
chr3	129803365	129803905
chr3	129812345	129813405
chr19	12313025	12313565
chr19	12404485	12405065
chr19	12405464	12405965
chr19	12441885	12442945
chr19	12444284	12444845
chr19	12476225	12476805
chr19	12511838	12512405
chr19	12522625	12523145
chr19	12551676	12552205
chr19	12595382	12595925
chr19	12605985	12606485
chr19	12632705	12633245
chr19	12654525	12655045
chr19	12655125	12655625
chr19	12662106	12662665
chr19	12674785	12675285
chr19	12721373	12721981
chr19	12750825	12751345
chr19	12758305	12758885
chr19	12782725	12783305
chr19	12787065	12787585
chr19	12791925	12792425
chr19	12792451	12792985
chr19	12807205	12807765
chr19	12813805	12814305
chr19	12827685	12828205
chr19	12832705	12833225
chr19	12833305	12833805
chr19	12834545	12835060
chr19	12845325	12845839
chr19	12847665	12848522
chr19	12868285	12868805
chr19	12871305	12871845
chr19	12876785	12877345
chr19	12886184	12886825
chr19	12888325	12888845
chr19	12889945	12890545
chr19	12893105	12893985
chr19	12895265	12895785
chr19	12900645	12901165
chr19	12902005	12902559
chr19	12904165	12904665
chr19	12906845	12907745
chr19	12912425	12912974
chr19	12916645	12917677
chr19	12935945	12936745
chr19	12939125	12939705
chr19	12941239	12941805
chr19	12943165	12943725
chr19	12946045	12946545
chr19	12947025	12947525
chr19	12948705	12949508
chr19	12951265	12951825
chr19	12951925	12952425
chr19	12958325	12958825
chr19	12977965	12978745
chr19	12983025	12983525
chr19	12983645	12984185
chr19	12992085	12992645
chr19	12993385	12993885
chr19	12994425	12994945
chr19	12995825	12996325
chr19	12996905	12998745
chr19	12999705	13000205
chr19	13001505	13002192
chr19	13019305	13019805
chr19	13029836	13030425
chr19	13044308	13044885
chr19	13044985	13045485
chr19	13047265	13047765
chr19	13049025	13049663
chr19	13056305	13057565
chr19	13067818	13068345
chr19	13075665	13076805
chr19	13085005	13085525
chr19	13088545	13089065
chr19	13094325	13094825
chr19	13095965	13096465
chr19	13107305	13107805
chr19	13123985	13124525
chr19	13127205	13127805
chr19	13133545	13134045
chr19	13144765	13145325
chr19	13162305	13162805
chr19	13172085	13172605
chr19	13180365	13180865
chr19	13190225	13190725
chr19	13204505	13205025
chr19	13208405	13209625
chr19	13213425	13214345
chr19	13215145	13215725
chr19	13227213	13228345
chr19	13228625	13229351
chr19	13229485	13229985
chr19	13260938	13261531
chr19	13262245	13262985
chr19	13263605	13264105
chr19	13266245	13266765
chr19	13273605	13274145
chr19	13274445	13275785
chr19	13283085	13283605
chr19	13301925	13302425
chr19	13305225	13305845
chr19	13306445	13306985
chr19	13323585	13324085
chr19	13345245	13345765
chr19	13358545	13359065
chr19	13371805	13372345
chr19	13373145	13373685
chr19	13387865	13388365
chr19	13388705	13389265
chr19	13492665	13493165
chr19	13507325	13507905
chr19	13512165	13512685
chr19	13539145	13539665
chr19	13648285	13648785
chr19	13693805	13694345
